batch_id,coder_id,case_id,document_id,sentence_id,mipvu_id,lexical_unit,lemma,language,sentence_unit_ordinal,sentence_text,semantic_control_term,semantic_control_risk,decision_type,contextual_meaning,basic_meaning,basic_meaning_source,contrast_explanation,comparison_basis,confidence,review_notes,semantic_shift_risk,candidate_source_domain,candidate_target_domain,review_status,annotator
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu050,foot,foot,en,50,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu051,of,of,en,51,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu052,an,an,en,52,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu053,invader,invader,en,53,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu054,the,the,en,54,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu055,latter,latter,en,55,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu056,undecayed,undecayed,en,56,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,uncertain,borderline source-domain contrast in independent second-pass coding,basic meaning may remain close to contextual period usage,"Webster 1828, ""transmit"" / ""decay"" / ""tear""",The second pass treats the contrast as less settled than the adjudicated first-pass decision.,Possible metaphorical comparison is present but weaker or conventionalized.,0.55,Codex-assisted second-pass reliability divergence; adjudication required.,medium,object_transfer,political_inheritance,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu057,by,by,en,57,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu058,the,the,en,58,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu059,lapse,lapse,en,59,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu060,of,of,en,60,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu061,time,time,en,61,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu062,and,and,en,62,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu063,untorn,untorn,en,63,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,uncertain,borderline source-domain contrast in independent second-pass coding,basic meaning may remain close to contextual period usage,"Webster 1828, ""transmit"" / ""decay"" / ""tear""",The second pass treats the contrast as less settled than the adjudicated first-pass decision.,Possible metaphorical comparison is present but weaker or conventionalized.,0.55,Codex-assisted second-pass reliability divergence; adjudication required.,medium,object_transfer,political_inheritance,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu064,by,by,en,64,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu065,usurpation,usurpation,en,65,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lincoln-lyceum-address_s01_p04_s06_lu066,to,to,en,66,"Theirs was the task (and nobly they performed it) to possess themselves, and through themselves us, of this goodly land, and to uprear upon its hills and its valleys a political edifice of liberty and equal rights; it is ours only to transmit these--the former unprofaned by the foot of an invader, the latter undecayed by the lapse of time and untorn by usurpation--to the latest generation that fate shall permit the world to know.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
