case_id,document_id,sentence_id,mipvu_id,lexical_unit,lemma,language,unit_ordinal,sentence_unit_ordinal,sentence_text,semantic_control_term,semantic_control_risk,current_review_status,current_decision_type,decision_type,contextual_meaning,basic_meaning,basic_meaning_source,contrast_explanation,comparison_basis,confidence,review_notes,semantic_shift_risk,candidate_source_domain,candidate_target_domain,review_status,annotator
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s02,lincoln-lyceum-address_s01_p04_s02_lu022,soil,soil,en,79,22,"We find ourselves in the peaceful possession of the fairest portion of the earth as regards extent of territory, fertility of soil, and salubrity of climate.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s02,lincoln-lyceum-address_s01_p04_s02_lu023,and,and,en,80,23,"We find ourselves in the peaceful possession of the fairest portion of the earth as regards extent of territory, fertility of soil, and salubrity of climate.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s02,lincoln-lyceum-address_s01_p04_s02_lu024,salubrity,salubrity,en,81,24,"We find ourselves in the peaceful possession of the fairest portion of the earth as regards extent of territory, fertility of soil, and salubrity of climate.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s02,lincoln-lyceum-address_s01_p04_s02_lu025,of,of,en,82,25,"We find ourselves in the peaceful possession of the fairest portion of the earth as regards extent of territory, fertility of soil, and salubrity of climate.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s02,lincoln-lyceum-address_s01_p04_s02_lu026,climate,climate,en,83,26,"We find ourselves in the peaceful possession of the fairest portion of the earth as regards extent of territory, fertility of soil, and salubrity of climate.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu001,We,we,en,84,1,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu002,find,find,en,85,2,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu003,ourselves,ourselves,en,86,3,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu004,under,under,en,87,4,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu005,the,the,en,88,5,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu006,government,government,en,89,6,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu007,of,of,en,90,7,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu008,a,a,en,91,8,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu009,system,system,en,92,9,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu010,of,of,en,93,10,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu011,political,political,en,94,11,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu012,institutions,institutions,en,95,12,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu013,conducing,conducing,en,96,13,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu014,more,more,en,97,14,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu015,essentially,essentially,en,98,15,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu016,to,to,en,99,16,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu017,the,the,en,100,17,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu018,ends,ends,en,101,18,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu019,of,of,en,102,19,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu020,civil,civil,en,103,20,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu021,and,and,en,104,21,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu022,religious,religious,en,105,22,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu023,liberty,liberty,en,106,23,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu024,than,than,en,107,24,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu025,any,any,en,108,25,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu026,of,of,en,109,26,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu027,which,which,en,110,27,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu028,the,the,en,111,28,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu029,history,history,en,112,29,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu030,of,of,en,113,30,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu031,former,former,en,114,31,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu032,times,times,en,115,32,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu033,tells,tells,en,116,33,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s03,lincoln-lyceum-address_s01_p04_s03_lu034,us,us,en,117,34,We find ourselves under the government of a system of political institutions conducing more essentially to the ends of civil and religious liberty than any of which the history of former times tells us.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,lincoln-lyceum-address_s01_p04_s04_lu001,We,we,en,118,1,"We, when mounting the stage of existence, found ourselves the legal inheritors of these fundamental blessings.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,lincoln-lyceum-address_s01_p04_s04_lu002,when,when,en,119,2,"We, when mounting the stage of existence, found ourselves the legal inheritors of these fundamental blessings.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,lincoln-lyceum-address_s01_p04_s04_lu003,mounting,mounting,en,120,3,"We, when mounting the stage of existence, found ourselves the legal inheritors of these fundamental blessings.",,,reviewed,mipvu_direct,mipvu_direct,entering historical life as public actors,ascending onto a physical theatrical stage or platform,"Webster 1828, ""stage""",Collective historical existence is explicitly framed as appearing on a stage.,Political-historical life is understood through theatrical staging.,0.86,Phrase works as a conventional but traceable stage-of-existence metaphor.,medium,theater_stage,history,reviewed,codex-assisted-mipvu-v1
